,Unnamed: 0,latitude,longitude,ward_name,lga_name,Name of Center
1146,1146,10.321308494,7.68685765000004,Kajuru,Kajuru,Kajuru Primary Health Center
1147,1147,10.321327000058,7.68722900031219,Kajuru,Kajuru,Kajuru Primary Health Center
1148,1148,10.31891,7.686523,Kajuru,Kajuru,Kajuru Government Technical College Primary Health Center
1149,1149,10.46940499967,7.99073099952756,Kallah,Kajuru,Mai Kudimi Health Dispensary
1150,1150,10.4262,7.96619,Kallah,Kajuru,Kwardum Dispensary
1151,1151,10.418906,7.80190700000003,Kallah,Kajuru,Kalla Primary Health Center
1152,1152,10.3963548,7.82714026000002,Kallah,Kajuru,Unguwar Musa Dispensary
1153,1153,10.4346220000366,7.91845700042074,Kallah,Kajuru,Unguwar Makaranta Health Dispensary
1154,1154,10.4779899995032,7.90381000046881,Kallah,Kajuru,Idu Gari Dispensary Clinic
1155,1155,10.48792,7.821106,Kallah,Kajuru,Gyefe Health Clinic
1156,1156,10.4391280000982,7.87008599955493,Kallah,Kajuru,Itisi Dispensary Clinic
1157,1157,10.4182829999351,7.96738899966778,Kallah,Kajuru,Libere Health Dispensary
1158,1158,10.3649828000001,7.71421290000006,Kasuwan Magani,Kajuru,Dutsen Gaiya Health Center
1159,1159,10.3933089999664,7.7159479998254,Kasuwan Magani,Kajuru,Kasuwar Magani Primary Health Center
1160,1160,10.3933648,7.71607600000004,Kasuwan Magani,Kajuru,Kasuwar Magani Primary Health Center
1161,1161,10.3649529996998,7.71423999966493,Kasuwan Magani,Kajuru,Dutsen Gaiya Health Clinic
1162,1162,10.4003769997688,7.71581499973502,Kasuwan Magani,Kajuru,Tausayi Maternity Home
1163,1163,10.3991536419432,7.71595201369972,Kasuwan Magani,Kajuru,Kauna Clinic
1164,1164,10.3012617,7.7404883,Kufana,Kajuru,Primary Health Center Kufana
1165,1165,10.3325649996937,7.71180800001247,Kufana,Kajuru,Aforomi Nursing And Maternity
1166,1166,10.2943020000001,7.75500300000004,Kufana,Kajuru,Kufana Health Center
1167,1167,10.3023710001782,7.74121799999517,Kufana,Kajuru,Asibitin Unguwan Rana Health Post
1168,1168,10.2730540002588,7.73889700041815,Kufana,Kajuru,Rafin Kunu Health Clinic
1169,1169,10.232220333,7.77184662100007,Kufana,Kajuru,Rubu Health Center
1170,1170,10.2564329999656,7.70897200008557,Kufana,Kajuru,Asibitin Unguwan Aku Health Post
1171,1171,10.3012617000001,7.74048830000004,Kufana,Kajuru,Kufana Primary Health Center
1172,1172,10.25046,7.70911,Kufana,Kajuru,Unguwan Aku Health Clinic
1173,1173,10.2564517000001,7.70901820000006,Kufana,Kajuru,Ungwan Aku Health Center
1174,1174,10.3329939999851,7.71163099989218,Kufana,Kajuru,Asibitin Gwamnati Health Post
1175,1175,10.2969949995256,7.79819999971175,Kufana,Kajuru,Sabongarin Kufana Health Clinic
1176,1176,10.0319540004426,7.7364139997311,Maro,Kajuru,Chibiya Health Clinic
1177,1177,10.025109,7.76258900000005,Maro,Kajuru,Bauda Health Clinic
1178,1178,10.17076,7.75784000000004,Maro,Kajuru,Maro Health Center
1179,1179,10.0384570000001,7.63710200000003,Maro,Kajuru,Gidan Gajere Primary Health Center
1180,1180,10.0377226000001,7.68074440000004,Maro,Kajuru,Karamai Health Center
1181,1181,10.0449170000001,7.78542400000003,Maro,Kajuru,Maro Primary Health Center
1182,1182,10.0819190003915,7.79659799962332,Maro,Kajuru,Bakira Health Clinic
1183,1183,10.1214979000001,7.71569720000002,Maro,Kajuru,Ungwan Sarki Gamo Health Clinic
1184,1184,10.1215400003121,7.71584099975269,Maro,Kajuru,Unguwan Sarki Gamo Health Clinic
1185,1185,10.0075909998891,7.78147800034998,Maro,Kajuru,Ugakala Health Clinic
1186,1186,10.17076,7.75784000000004,Maro,Kajuru,Ung Barde Primary Health Center
1187,1187,10.0320359,7.73639630000002,Maro,Kajuru,Chibiya Health Center
1188,1188,10.0376260002965,7.68081699995554,Maro,Kajuru,Karamai Health Clinic
1189,1189,10.145474,7.69644600000004,Maro,Kajuru,Dogon Nama Primary Health Center
1190,1190,10.3767800000001,7.77182000000005,Rimau,Kajuru,Issabe Health Clinic
1191,1191,10.4174180003473,7.78385299996364,Rimau,Kajuru,Hekan Clinic
1192,1192,10.4633129995308,7.75215400042566,Rimau,Kajuru,Ekuzeh Clinic
1193,1193,10.4090590000001,7.75767600000006,Rimau,Kajuru,Rimau Primary Health Center
1194,1194,10.3767239996977,7.77170299970828,Rimau,Kajuru,Issabe Clinic
1195,1195,10.4633000000001,7.75215833300007,Rimau,Kajuru,Ekuze Primary Health Center
1196,1196,10.2021320000706,7.68939499978387,Tantattu,Kajuru,Health Center Kutura
1197,1197,10.2638089999772,7.62639499997834,Tantattu,Kajuru,Tantatu Health Center
1198,1198,10.2019930000001,7.68932530000006,Tantattu,Kajuru,Kutura Health Center
1199,1199,9.59727900000007,8.32905000000005,Agban,Kaura,Garaje Primary Health Center
1200,1200,9.59079166700008,8.37803333300008,Agban,Kaura,Agban Health Clinic
1201,1201,9.5907529996673,8.37792399960699,Agban,Kaura,Agban Health Clinic
1202,1202,9.57253900000006,8.36272700000006,Agban,Kaura,Tsonje Primary Health Center
1203,1203,9.74230000000006,8.55068000000006,Bondong,Kaura,Chori Primary Health Center
1204,1204,9.69511999957979,8.56964999987582,Bondong,Kaura,Un Gata Health Post
1205,1205,9.73574000017913,8.52980999980639,Bondong,Kaura,Unguwan Kaya Health Clinic
1206,1206,9.70069858500005,8.53341330600006,Bondong,Kaura,Biniki Primary Health Center
1207,1207,9.72237300009692,8.55181599975845,Bondong,Kaura,Bondong Health Clinic
1208,1208,9.7231799996452,8.55966000008806,Bondong,Kaura,Maman Yanbiuv Health Clinic
1209,1209,9.73794100000003,8.52954410000007,Bondong,Kaura,Ung Kaya Primary Health Center
1210,1210,9.72312500000004,8.55151333300006,Bondong,Kaura,Bondong Primary Health Center
1211,1211,9.71808210000006,8.54359700000003,Bondong,Kaura,Matuak Kaura Primary Health Center
1212,1212,9.63493000000005,8.35778000000005,Fada,Kaura,Fadan Daji Primary Health Care
1213,1213,9.63506499977524,8.3557359995313,Fada,Kaura,Fada Health Clinic
1214,1214,9.61004860000003,8.39700660000005,Fada,Kaura,Fada Kagoro Primary Health Center
1215,1215,9.61082500030528,8.3901549999174,Fada,Kaura,E C W A Com Health Center
1216,1216,9.60727,8.39364,Fada,Kaura,Fada Maternity And Child Health
1217,1217,9.63956100000007,8.44766200000004,Kadarko,Kaura,Tachira Primary Health Center
1218,1218,9.6391299995372,8.42881000018161,Kadarko,Kaura,Laruth Nursing And Maternity
1219,1219,9.63259500000004,8.41947000000005,Kadarko,Kaura,Dusai Primary Health Center
1220,1220,9.66044000000005,8.44437000000005,Kadarko,Kaura,Kadarko Primary Health Center
1221,1221,9.64392499979516,8.43014800009075,Kadarko,Kaura,Kadarko Health Clinic
1222,1222,9.64393333300006,8.43031666700006,Kadarko,Kaura,Kadarko Health Center
1223,1223,9.66653200015554,8.45814600011408,Kaura,Kaura,Amaks Health Clinic
1224,1224,9.66864,8.4559,Kaura,Kaura,Kaura Maternity And Child Health
1225,1225,9.65077666700006,8.48534833300005,Kaura,Kaura,Anturung Primary Health Center
1226,1226,9.66847500000006,8.45588333300003,Kaura,Kaura,Kaura Primary Health Center
1227,1227,9.65075,8.48804,Kaura,Kaura,Antrung Health Clinic
1228,1228,9.66721700000005,8.47104000000007,Kaura,Kaura,Rural Hospital Kaura
1229,1229,9.66863999958787,8.45589999958804,Kaura,Kaura,Maternity Child Hospital Kaura
1230,1230,9.61022999990098,8.40017099972277,Kpak,Kaura,Tswot Health Clinic
1231,1231,9.68304800037743,8.40940899999958,Kpak,Kaura,Madama Health Clinic
1232,1232,9.62991100000005,8.39790500000004,Kpak,Kaura,Turaki Buga Memorial Hospital
1233,1233,9.68317000000008,8.40945000000005,Kpak,Kaura,Madamai Primary Health Center
1234,1234,9.60776166700003,8.32473500000003,Kukum,Kaura,Zakwa Health Clinic
1235,1235,9.60779000024314,8.32469400043971,Kukum,Kaura,Zakwa Health Clinic
1236,1236,9.60990166700003,8.34305000000006,Kukum,Kaura,Kukum Daji Health Clinic
1237,1237,9.60085350000003,8.38328710000008,Kukum,Kaura,Kukum Gida Primary Health Center
1238,1238,9.60347300030992,8.3854719997355,Kukum,Kaura,Dorokyong Community Health Clinic Kukum Gida
1239,1239,9.60990899968289,8.34357000026506,Kukum,Kaura,Kukum Daji Health Clinic
1240,1240,9.59720000000004,8.36983333300003,Kukum,Kaura,Kukum Dutse Maternity and Child Health Clinic
1241,1241,9.59721,8.36975,Kukum,Kaura,Kukum Dutse Maternity And Child Health
1242,1242,9.67777800000005,8.38813400000004,Malagum,Kaura,Malagum 2 Primary Health Center
1243,1243,9.65176000011866,8.39090000042358,Malagum,Kaura,Mallagum 1 Health Clinic
1244,1244,9.68007880000005,8.39431680000007,Malagum,Kaura,Malagum Primary Health Center
1245,1245,9.70337200000006,8.37592700000005,Malagum,Kaura,Tum Community Health Center
1246,1246,9.65175666700003,8.39090833300003,Malagum,Kaura,Malagum1 Primary Health Center
1247,1247,9.672913,8.508301,Manchok,Kaura,Manchok Medical Center
1248,1248,9.64290000009873,8.4989199998181,Manchok,Kaura,Attakar Health Clinic
1249,1249,9.67105,8.57604,Manchok,Kaura,Koron Iho Primary Health Care
1250,1250,9.67294299951152,8.50832600020902,Manchok,Kaura,Medical Center
1251,1251,9.64281833300004,8.49893000000003,Manchok,Kaura,Fadan Attakar Primary Health Center
1252,1252,9.66865300000006,8.51209600000004,Manchok,Kaura,Monchok Primary Health Center
1253,1253,9.62810666700005,8.51305833300006,Zankan,Kaura,Sabon Gari Zankan Primary Health Care
1254,1254,9.62759166700005,8.50515666700005,Zankan,Kaura,Fada Attakar Primary Health Center
1255,1255,9.65137000000004,8.52564000000007,Zankan,Kaura,Sabon Gari Primary Health Center
1256,1256,9.65670216200004,8.55254451200005,Zankan,Kaura,Zankan Primary Health Care
1257,1257,9.89283099991508,8.50061299996838,Badurum,Kauru,Rural Health Clinic
1258,1258,9.92202999975444,8.4775330002866,Badurum,Kauru,Kurmin Ruwa Health Facility
1259,1259,9.88416300000006,8.49318100000005,Badurum,Kauru,Bakin Kogi Primary Health Center
1260,1260,9.86469000000005,8.53597000000008,Badurum,Kauru,Kurmin Risga Primary Health Center
1261,1261,9.892883,8.500671,Badurum,Kauru,Sanbinna Rural Health Clinic
1262,1262,9.88153000023658,8.48969999955352,Badurum,Kauru,Ecwa Health Clinic B Kogi
1263,1263,9.90704999957626,8.57189000039779,Badurum,Kauru,Badurum Kassa Health Clinic
1264,1264,10.154572,8.28059200000007,Bital,Kauru,Kidugu Model Primary Health Center
1265,1265,10.0933020001257,8.28327700029882,Bital,Kauru,Kusheka Primary Health Center
1266,1266,10.1640870002208,8.26322699967574,Bital,Kauru,Makami Primary Health Center
1267,1267,10.2966920003197,8.26064899992411,Bital,Kauru,Kiwollo Health Clinic
1268,1268,10.2555600003724,8.26971300008267,Bital,Kauru,Bital Primary Health Center
1269,1269,10.1878030003347,8.36582000038288,Bital,Kauru,Kinugu Health Clinic
1270,1270,10.1602175566838,8.27747253110932,Bital,Kauru,Maternity Primary Health Center
1271,1271,9.94661930000007,8.60435310000003,Damakasuwa,Kauru,Fadan Chawai Health Clinic
1272,1272,9.98542499982835,8.5922520002328,Damakasuwa,Kauru,Ribang Primary Health Clinic
1273,1273,9.94899000000004,8.60280000000006,Damakasuwa,Kauru,Fadan Chawai Health Clinic
1274,1274,9.96298600000006,8.52882100000005,Damakasuwa,Kauru,Damakasuwa Primary Health Center
1275,1275,9.99654,8.64801,Damakasuwa,Kauru,Kasakur Primary Health Center
1276,1276,9.95152999979831,8.59735999970343,Damakasuwa,Kauru,Aminci Health Clinic
1277,1277,10.4479183764198,8.19336602435722,Dawaki,Kauru,Kadage Health Clinic
1278,1278,10.6427770004682,7.92531400007977,Dawaki,Kauru,Dawaki Health Clinic
1279,1279,10.515435,7.94299600000005,Dawaki,Kauru,Karji Health Post
1280,1280,10.4512800003549,8.19101999961453,Dawaki,Kauru,Amanta Memorial Convelience Clinic
1281,1281,10.515930176,7.94348144500003,Dawaki,Kauru,Lafiya Health Clinic
1282,1282,10.5711119997752,7.92483599975498,Dawaki,Kauru,Majidadi Health Facility
1283,1283,10.5699067,7.92357170000002,Dawaki,Kauru,Bandi Health Post
1284,1284,10.5171857946371,7.9474108340205,Dawaki,Kauru,Sauki Health Clinic
1285,1285,10.0912699997451,8.44248000046974,Geshere,Kauru,Rahusa Nursing Convelience Clinic
1286,1286,10.1320482030001,8.36874018100002,Geshere,Kauru,Gashere Primary Health Center
1287,1287,10.273929999854,8.38416599984811,Geshere,Kauru,Dingi Clinic
1288,1288,10.2110510000001,8.38417500000003,Geshere,Kauru,Fadan Koni Health Clinic
1289,1289,10.02985,8.42914,Geshere,Kauru,Rudum Health Clinic
1290,1290,10.0861120002405,8.44392300045018,Geshere,Kauru,Binawa Filoti Clinic
1291,1291,10.1322269995734,8.36892400049192,Geshere,Kauru,Geshere Primary Health Center
1292,1292,10.164180000284,8.36412000022784,Geshere,Kauru,Kabene Health Clinic
1293,1293,9.81099000030798,8.62887800011845,Kamaru,Kauru,Sonny Health Clinic
1294,1294,9.81182170000005,8.62900910000008,Kamaru,Kauru,Sunny Clinic Kamaru
1295,1295,9.84103999972552,8.59831700035369,Kamaru,Kauru,Kikirin Health Clinic
1296,1296,9.81232800021706,8.62459100020561,Kamaru,Kauru,Kamaru Primary Health Center
1297,1297,10.5705000003593,8.29650000028323,Kauru East,Kauru,Ibada Primary Health Care
1298,1298,10.5584337612231,8.20321788313999,Kauru East,Kauru,Kagadama Health Clinic
1299,1299,10.6366260002889,8.23866099998435,Kauru East,Kauru,Kahuta Primary Health Center
1300,1300,10.5743130000001,8.14497000000006,Kauru West,Kauru,Makami Health Clinic
1301,1301,10.5767580190001,8.16433243300003,Kauru West,Kauru,Kaibi Health Clinic
1302,1302,10.5769779997609,8.15687100041185,Kauru West,Kauru,Hakuri Clinic And Maternity
1303,1303,10.5733240002781,8.14368000044919,Kauru West,Kauru,Bed
1304,1304,10.5735700000001,8.15094830000004,Kauru West,Kauru,Kauru Primary Health Center
1305,1305,10.3445100000001,8.24139000000002,Kwassam,Kauru,Kwassam Primary Health Center
1306,1306,10.4228950000686,8.30588599966057,Kwassam,Kauru,Kuyambana Health Clinic
1307,1307,10.3577629998146,8.19755500005471,Kwassam,Kauru,Anglican Health Center
1308,1308,10.37666,8.21593,Kwassam,Kauru,Fagen Rawa Health Clinic
1309,1309,10.4624359999349,8.31314599959336,Kwassam,Kauru,Kwassam Health Clinic
1310,1310,10.4572722677304,8.31861008779303,Kwassam,Kauru,Galadimawa Health Clinic
1311,1311,10.445,8.27602,Kwassam,Kauru,Garmadi Primary Health Center
1312,1312,10.6817510000001,8.06256400000007,Makami,Kauru,Dan Daura Primary Health Center
1313,1313,10.5902369997697,8.06330299983682,Makami,Kauru,Makami Health Clinic
1314,1314,10.6667479997553,8.02514699991161,Makami,Kauru,Barwa Health Clinic
1315,1315,10.681062131,8.05846544200006,Makami,Kauru,Majidadi Primary Health Care 
1316,1316,10.6823590000001,8.02231360000007,Makami,Kauru,Dan Daura Primary Health Center
1317,1317,10.6830660000001,7.99502700000005,Makami,Kauru,Unguwan Noma Health Clinic
1318,1318,10.6816949999111,8.06138799953567,Makami,Kauru,Cocin Clinic
1319,1319,9.83841000000007,8.54575000000006,Pari,Kauru,Kiffin Primary Health Center
1320,1320,9.79990299977487,8.57866700000244,Pari,Kauru,Kizachi Adam Primary Health Center
1321,1321,9.77147327313998,8.54271282569975,Pari,Kauru,Rahama Primary Health Center
1322,1322,9.74391299973229,8.5487519996766,Pari,Kauru,Chori Health Clinic
1323,1323,9.84071999950811,8.54416099955722,Pari,Kauru,Kiffin Primary Health Center
1324,1324,10.89877333,8.32271000000003,Anchau,Kubau,Jenau Health Clinic
1325,1325,10.9991799996272,8.41106000012132,Anchau,Kubau,Gidan Gata Health Post
1326,1326,10.9609819996735,8.39415499963519,Anchau,Kubau,Muhammad Ado Alheri Nursing Home Anchau
1327,1327,11.0047700000001,8.38458833300007,Anchau,Kubau,Mai Audiga Health Clinic
1328,1328,10.963717,8.39283900000004,Anchau,Kubau,Gambo Sawaba Clinic and Maternity Home
1329,1329,10.9639804901138,8.3794128895336,Anchau,Kubau,Anchau Gari Health Care
1330,1330,10.9658059999512,8.38990799974954,Anchau,Kubau,Gidan Gata Health Clinic
1331,1331,10.888568,8.30453750000004,Anchau,Kubau,Kuzuntu Primary Health Center
1332,1332,11.0044940002379,8.38467500019397,Anchau,Kubau,Mai Auduga Health Clinic
1333,1333,10.87848,8.25584000000003,Anchau,Kubau,Maiyashi Primary Health Care
1334,1334,10.972089,8.39223700000002,Anchau,Kubau,Anchau Gari Primary Health Center
1335,1335,10.99911667,8.41097666700006,Anchau,Kubau,Gidan Gata Health Clinic
1336,1336,10.8987860004142,8.32266100005836,Anchau,Kubau,Jenau Health Clinic
1337,1337,10.9603090000001,8.38257300000004,Anchau,Kubau,Anchau Takalafiya Primary Health Center
1338,1338,10.88619,8.39556,Damau,Kubau,Danhauya Health Care
1339,1339,10.8995716700001,8.43128166700006,Damau,Kubau,Moses Clinic
1340,1340,10.901868999509,8.43473200020537,Damau,Kubau,Ibrahim Umar Clinic Damau
1341,1341,10.9025,8.43670000000003,Damau,Kubau,Damau Primary Health Center
1342,1342,10.8994989998987,8.43144499997197,Damau,Kubau,Moses Clinic
1343,1343,10.82760833,8.49864833300006,Damau,Kubau,Wagaho Health Clinic
1344,1344,10.8870490004395,8.39357600024181,Damau,Kubau,Danhauya Health Clinic
1345,1345,10.8995029999014,8.43482800027056,Damau,Kubau,Sunday Merternity Home
1346,1346,10.8092731,8.43082590000006,Damau,Kubau,Jangaba Damau Health Clinic
1347,1347,10.8295130000001,8.49292900000006,Damau,Kubau,Banki Health Center
1348,1348,10.8863767,8.39462000000003,Damau,Kubau,Damau Dan Haiya Gari Primary Health Center
1349,1349,10.90192833,8.43478000000005,Damau,Kubau,Ibrahim Umar Clinic
1350,1350,10.7660750002433,8.55825600013412,Damau,Kubau,Wagaho Health Clinic
1351,1351,10.9045800000001,8.21931000000006,Dutsen Wai,Kubau,Kuli Health Post
1352,1352,10.848419,8.20155200000005,Dutsen Wai,Kubau,Dutsenwai Primary Health Care
1353,1353,10.9046160003754,8.21924799979411,Dutsen Wai,Kubau,Kuli Health Post
1354,1354,10.8492529997589,8.19879599989792,Dutsen Wai,Kubau,Minkaila Maternity And Nursing Home
1355,1355,11.0298450004627,8.42901400032025,Haskiya,Kubau,Kudumi Health Clinic
1356,1356,11.023676,8.45555200000007,Haskiya,Kubau,Haskiya Primary Health Center
1357,1357,11.0469233000001,8.46803830000005,Haskiya,Kubau,Anchau Kanwa Health Center
1358,1358,11.0313523,8.43004250000007,Haskiya,Kubau,Dandali Kudumi Primary Health Center
1359,1359,10.951787000426,8.44798300020881,Haskiya,Kubau,Bugau Health Clinic
1360,1360,10.9519,8.44762000000003,Haskiya,Kubau,Bugau Health Clinic
1361,1361,11.0314517415802,8.5765492377975,Haskiya,Kubau,Yardoka Health Clinic
1362,1362,11.1049395000001,8.52207750000002,Haskiya,Kubau,Anchau Kambu Gari Primary Health Center
1363,1363,11.0472526769898,8.4656156859898,Haskiya,Kubau,Kanwa Health Clinic
1364,1364,10.943719087,8.49871031100002,Haskiya,Kubau,Haskiya Health Clinic
1365,1365,11.029905,8.42907000000002,Haskiya,Kubau,Kudumi Health Clinic
1366,1366,10.7725939996727,8.34707899964928,Kareh,Kubau,Kwodaro Health Post
1367,1367,10.74276,8.44276000000002,Kareh,Kubau,Wazabi Health Center
1368,1368,10.6878000000592,8.36281000033773,Kareh,Kubau,Jiddah Health Clinic
1369,1369,10.675533,8.31577500000003,Kareh,Kubau,Nasaru Primary Health Center
1370,1370,10.7204244000001,8.28559810000007,Kareh,Kubau,Karreh Matangi Gidan Danja Primary Health Care
1371,1371,10.7403420000001,8.37400000000002,Kareh,Kubau,Kareh Health Post
1372,1372,10.6873462,8.36497770000005,Kareh,Kubau,Jidda Health Post
1373,1373,11.084255,8.40529833300008,Kargi,Kubau,Pangwani Health Clinic
1374,1374,11.1043150000615,8.31287300040788,Kargi,Kubau,Gedege Primary Health Center
1375,1375,11.0842160004052,8.40538800026746,Kargi,Kubau,Pangwani Health Clinic
1376,1376,11.1300019995147,8.31938299983113,Kargi,Kubau,Haske Clinic Unguwan Gayya
1377,1377,11.0970438000001,8.29057380000006,Kargi,Kubau,Tashan Gedaje Health Center
1378,1378,11.14892,8.39575000000002,Kargi,Kubau,Kariya Dispensary
1379,1379,11.10414,8.31286166700005,Kargi,Kubau,Gedege Primary Health Center
1380,1380,11.0896000000001,8.39829800000007,Kargi,Kubau,Gadas Health Clinic
1381,1381,11.025049,8.33501600000005,Kargi,Kubau,Kargi Primary Health Center
1382,1382,10.7724133,8.07830000000007,Kubau,Kubau,Dutsenwai Primary Health Care Kwatattalo
1383,1383,10.8122199995967,8.21430000043216,Kubau,Kubau,Cocin Maraban Kuban Health Post
1384,1384,10.801656000419,8.15616699993353,Kubau,Kubau,Kubau Primary Health Center
1385,1385,10.79292,8.10604000000006,Kubau,Kubau,Kuli Health Care
1386,1386,10.8005850000001,8.16627170000004,Kubau,Kubau,Kubau Primary Health Care
1387,1387,11.0696300004947,8.2222999998678,Mah,Kubau,Shukura Clinic And Maternity
1388,1388,11.0184936520001,8.27349853500004,Mah,Kubau,Kuraye Primary Health Center
1389,1389,10.9948257670001,8.33721369700004,Mah,Kubau,Rikochi Primary Health Center
1390,1390,11.07380333,8.24273333300005,Mah,Kubau,Mah Primary Health Center
1391,1391,11.0536290000001,8.28418100000005,Mah,Kubau,Karaba Primary Health Center
1392,1392,11.0096699997547,8.36833000008829,Mah,Kubau,Talata Health Care
1393,1393,10.9986151000001,8.28073260000002,Mah,Kubau,Mah Dokan Toro Primary Health Center
1394,1394,10.9948999997192,8.33521999959163,Mah,Kubau,Rikoci Health Care
1395,1395,11.0737980003267,8.24259799965932,Mah,Kubau,Mah Primary Health Center
1396,1396,11.0099050000001,8.36923333300007,Mah,Kubau,Talata Health Care
1397,1397,10.9975899995469,8.27744000033283,Mah,Kubau,Dokan Toro Health Care
1398,1398,11.074632999894,8.2887229999991,Mah,Kubau,Dokan Tagwai Health Clinic
1399,1399,11.0766197,8.28805550000004,Mah,Kubau,Mah Primary Health Care Center
1400,1400,10.6908050000001,8.27231666700004,Pambegua,Kubau,Awarke Primary Health Care
1401,1401,10.6802389999218,8.27408500005328,Pambegua,Kubau,Pambegua Primary Health Care
1402,1402,10.6876849999811,8.27501599968582,Pambegua,Kubau,Jan Block C M Home
1403,1403,10.6790733890001,8.29660728100004,Pambegua,Kubau,Pambegua General Hospital
1404,1404,10.6793080002893,8.27046799959567,Pambegua,Kubau,Sauki C Maternity Home
1405,1405,10.6876216700001,8.27499666700004,Pambegua,Kubau,Jan Block Clinic and Maternity Home
1406,1406,10.6825400004852,8.27909000045395,Pambegua,Kubau,Sabon Layi Tafiyau Health Post
1407,1407,10.61656,8.31168,Pambegua,Kubau,Danmaliki Mai Gaskiya Health Care
1408,1408,10.690702000031,8.27238199989614,Pambegua,Kubau,Awarke
1409,1409,10.643736931,8.24431972800005,Pambegua,Kubau,Kwassam Primary Health Center
1410,1410,10.612198,8.30964400000005,Pambegua,Kubau,Danmaliki Dispensary
1411,1411,10.6838280000001,8.27010400000006,Pambegua,Kubau,New Grace Nur Matanity
1412,1412,10.6825056334301,8.22912264732658,Pambegua,Kubau,Sabon Layi Health Clinic
1413,1413,10.61659833,8.31169166700005,Pambegua,Kubau,Danmaliki Mai Gaskiya Health Care
1414,1414,10.6785083,8.27417330000003,Pambegua,Kubau,Pambeguwa Primary Health Center
1415,1415,10.691489,8.13833200000005,Zabi,Kubau,Maude Primary Health Care 
1416,1416,10.7279210003195,8.14896200003807,Zabi,Kubau,Unguwar Dogo Primary Health Center
1417,1417,10.727972,8.14896300000004,Zabi,Kubau,Anguwan Dogo Primary Health Center
1418,1418,10.7399899995198,8.12746100042915,Zabi,Kubau,Habibu
1419,1419,10.741995,8.12689833300004,Zabi,Kubau,Ung Mamuda Health Clinic
1420,1420,10.7419809998726,8.1269420000765,Zabi,Kubau,Unguwan Mamuda Health Clinic
1421,1421,10.7416979996804,8.12758099951066,Zabi,Kubau,Zumunchi Maternity Home
1422,1422,10.7418859998081,8.23403999984458,Zuntu,Kubau,Zuntu Primary Health Center
1423,1423,10.7429834180001,8.19410715000004,Zuntu,Kubau,Wazabi Health Clinic
1424,1424,10.7422750000724,8.23785700043805,Zuntu,Kubau,Sauki Maternity
1425,1425,10.742175,8.23787166700004,Zuntu,Kubau,Sauki Maternity
1426,1426,10.781811125,8.21780060600003,Zuntu,Kubau,Dankande Primary Health Center
1427,1427,10.7856499995436,8.21805999998691,Zuntu,Kubau,Dankande Health Care
1428,1428,10.7389351,8.23558720000005,Zuntu,Kubau,Zuntu Primary Health Care 
1429,1429,10.7204091,8.25613480000004,Zuntu,Kubau,Dankande Maikaza Primary Health Center
1430,1430,11.363,7.76734,Doka,Kudan,Soko Health Clinic
1431,1431,11.3260829997425,7.79458100025283,Doka,Kudan,Gwibi Health Clinic
1432,1432,11.3315240004394,7.78425100023406,Doka,Kudan,Mazara Health Clinic
1433,1433,11.36128,7.80514700000003,Doka,Kudan,Kyadi Health Center
1434,1434,11.3580180000001,7.77401700000007,Doka,Kudan,Doka Primary Health Center
1435,1435,11.3261719000001,7.79464230000002,Doka,Kudan,Gubi Health Clinic
1436,1436,11.3315189,7.78436910000005,Doka,Kudan,Mazara Health Clinic
1437,1437,11.270992822,7.69786946000005,Garu,Kudan,Dandabo Health Center
1438,1438,11.2567111970001,7.70666946000006,Garu,Kudan,Gwanda Primary Health Center
1439,1439,11.2464753130001,7.74822619000003,Garu,Kudan,Lafiya Health Clinic
1440,1440,11.2700479996693,7.69744700025484,Garu,Kudan,Dandabo Health Clinic
1441,1441,11.26991,7.65213000000006,Hunkuyi,Kudan,Kudan General Hospital
1442,1442,11.260053,7.64802000000003,Hunkuyi,Kudan,Kudan Primary Health Center
1443,1443,11.313654,7.82359600000007,Kauran Wali North,Kudan,Kauran Wali North Model Primary Health Care Center
1444,1444,11.314467,7.82026950000005,Kauran Wali North,Kudan,Kauran Wali Health Cenetr
1445,1445,11.2844271000001,7.85485130000006,Kauran Wali South,Kudan,Kauran Wali South Primary Health Center
1446,1446,11.2828900000001,7.85298000000006,Kauran Wali South,Kudan,Dangashi Health Clinic
1447,1447,11.308864000043,7.7328940003394,Kudan,Kudan,Nakowa
1448,1448,11.3091359000001,7.73770150000007,Kudan,Kudan,Kudan Primary Health Care
1449,1449,11.3089311000001,7.73301200000003,Kudan,Kudan,Nakowa Nursing and Maternity
1450,1450,11.3091980002699,7.73774899963814,Kudan,Kudan,Kudan Primary Health Care
1451,1451,11.3580900000001,7.74276000000003,Kudan,Kudan,Damski Primary Health Center
1452,1452,11.305956,7.76796200000007,Kudan,Kudan,Matarawa Health Center
1453,1453,11.3073830000001,7.73579700000005,Kudan,Kudan,Rahama Nursing Home Kudan
1454,1454,11.3339798725598,7.7575632317406,Kudan,Kudan,Nassarawa Health Clinic
1455,1455,11.3096949996076,7.7336879998789,Kudan,Kudan,Korama Nursing And Maternity Kudan
1456,1456,11.2004163,7.79466120000006,Likoro,Kudan,Likoro Health Care
1457,1457,11.1936040000001,7.82722800000005,Likoro,Kudan,Kushigi Health Clinic
1458,1458,11.204231,7.80271200000004,Likoro,Kudan,Likoro Model Primary Health Center
1459,1459,11.197898316,7.80163513600007,Likoro,Kudan,Likoro Primary Health Center
